@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-24,31-37,39-49'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute readability numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute Conjunctions numeric
@attribute typeTokenRatio numeric

@data
MSA,71.163454,0,1,0,2,1,1,0.941176
MSA,138.262773,0,0,0,1,0,0,1
MSA,154.39861,0,1,1,0,0,1,1
MSA,101.945981,1,0,1,0,1,0,1
MSA,123.509308,7,0,0,1,0,0,0.108844
MSA,40.44662,19,0,1,3,3,2,0.921569
MSA,117.14122,0,0,0,0,0,0,1
MSA,101.427321,1,2,0,1,1,0,1
MSA,84.899308,0,0,0,0,0,0,1
MSA,105.013302,0,0,1,0,0,0,1
MSA,62.123893,0,0,0,0,0,0,1
MSA,38.506918,4,0,1,0,0,0,1
MSA,77.555873,9,0,1,1,1,0,0.428571
MSA,90.788421,4,1,0,0,0,2,0.461538
MSA,141.322654,0,0,0,0,0,0,1
MSA,56.253528,20,2,0,2,0,0,0.952381
MSA,87.325678,1,1,2,0,0,0,0.95
MSA,57.114066,15,1,2,1,3,2,0.811321
MSA,94.153977,3,0,1,0,0,0,1
MSA,89.899905,0,0,0,1,0,0,1
MSA,70.465475,1,3,4,0,0,0,0.95
MSA,10.424387,8,3,2,1,1,0,0.866667
MSA,90.701952,0,1,0,1,1,1,1
MSA,80.624779,12,0,1,1,2,1,1
MSA,79.698077,2,0,0,2,1,4,0.85
MSA,137.373022,0,0,0,1,0,1,1
MSA,101.325456,1,0,3,1,1,3,0.952381
MSA,58.377859,9,0,2,2,1,1,1
MSA,74.331403,1,1,0,1,0,3,1
MSA,92.858466,9,1,1,1,1,0,0.921053
MSA,81.809666,0,0,2,0,1,0,1
MSA,11.6365,30,1,6,0,1,0,0.914634
MSA,101.020264,1,0,0,0,0,0,1
MSA,142.516845,0,0,0,3,1,0,1
MSA,85.178551,9,0,2,0,1,0,0.466667
MSA,69.741016,9,0,1,0,0,0,1
MSA,88.116607,10,0,0,3,1,1,0.304762
MSA,78.86883,0,0,0,0,0,0,1
MSA,138.307415,0,0,0,0,0,0,1
MSA,64.121743,7,2,0,0,1,0,0.962963
MSA,124.127176,0,0,0,2,0,1,0.461538
MSA,62.794381,4,2,0,1,2,0,0.925926
MSA,69.480079,8,0,3,1,3,1,0.967742
MSA,26.207249,1,0,0,1,1,0,1
MSA,66.987482,6,2,0,2,0,0,1
MSA,48.627782,17,0,0,0,1,0,0.967742
MSA,73.853977,3,2,2,1,0,6,0.92
MSA,82.32554,2,1,0,1,2,0,0.923077
MSA,42.246987,14,2,3,1,1,4,0.8125
MSA,135.023702,0,0,1,1,0,0,0.7
MSA,137.680558,0,0,0,3,1,0,1
MSA,18.717504,32,4,0,0,3,0,0.875
MSA,65.136256,0,0,0,0,0,0,1
MSA,123.171698,0,1,0,0,0,0,1
MSA,32.554755,13,5,1,2,1,0,0.854839
MSA,15.370245,1,1,0,0,0,0,1
MSA,86.008736,0,0,0,3,1,2,0.857143
MSA,93.900383,3,0,1,0,0,0,1
MSA,124.097415,1,2,1,1,1,0,0.9375
MSA,114.883386,0,0,1,3,1,1,0.909091
MSA,75.82383,0,0,0,1,1,0,1
MSA,135.854071,0,0,1,1,0,0,0.454545
MSA,102.005503,0,0,0,0,0,0,1
MSA,124.596188,0,0,0,0,1,0,1
MSA,92.561931,7,2,3,1,0,1,0.172222
MSA,91.49712,2,1,1,1,0,0,0.5
MSA,84.046915,6,2,3,0,2,0,0.323232
MSA,98.557687,6,1,2,3,0,1,0.203947
MSA,98.751551,2,1,1,1,1,0,1
MSA,126.216698,0,0,0,1,0,0,1
MSA,68.318579,2,0,2,0,1,0,0.882353
MSA,90.604643,0,1,2,1,0,1,0.384615
MSA,89.088116,17,2,3,0,1,0,0.4
MSA,111.577014,2,0,2,0,1,0,0.923077
MSA,93.959905,0,0,0,0,0,0,1
MSA,79.689436,4,1,0,0,0,0,0.947368
MSA,89.131197,1,2,3,0,2,0,0.956522
MSA,134.415839,1,0,1,0,0,0,0.875
MSA,105.319741,0,1,1,1,1,1,0.84
MSA,119.111698,0,0,0,0,1,0,1
MSA,176.370853,0,2,0,0,0,0,0.8
MSA,104.96122,3,1,4,0,2,1,0.933333
MSA,121.798524,0,0,0,1,0,2,0.888889
MSA,112.57,1,0,0,1,0,1,0.5
MSA,141.868641,1,0,1,1,0,0,1
MSA,83.291245,1,0,4,1,1,0,0.9375
MSA,118.126459,1,0,0,1,0,0,1
MSA,102.809604,7,1,2,0,0,0,0.275862
MSA,103.869245,0,0,0,1,0,0,1
MSA,117.104019,0,0,0,0,0,0,1
MSA,114.09622,0,0,0,0,0,1,1
MSA,113.738046,1,0,0,1,0,0,0.777778
MSA,66.896142,1,0,0,0,0,0,1
MSA,84.974336,0,0,1,0,0,1,1
MSA,120.514841,1,1,0,1,0,0,1
MSA,91.233931,1,0,1,2,0,0,0.913043
MSA,117.687207,0,1,0,0,0,0,1
MSA,80.712824,6,1,2,2,0,3,0.92
MSA,105.323798,7,3,1,1,1,2,0.166667
MSA,31.447006,12,1,2,1,2,2,0.754098
MSA,121.798524,0,0,0,1,0,0,1
MSA,131.603179,0,0,0,0,0,0,0.208333
MSA,121.074736,1,0,1,3,0,0,0.9375
MSA,118.141339,0,0,0,1,1,0,1
MSA,75.943499,0,1,0,5,0,1,0.933333
MSA,90.248847,5,1,1,0,1,1,0.323529
MSA,144.308132,0,0,0,1,0,0,1
MSA,55.145138,21,1,0,1,1,0,0.901961
MSA,103.027943,4,0,1,1,0,0,0.296296
MSA,78.324441,10,2,1,0,2,0,0.317073
MSA,112.095981,0,0,0,1,0,0,0.296296
MSA,75.041596,11,2,3,3,0,0,0.791667
MSA,79.687811,0,3,0,1,0,0,0.311111
MSA,77.123459,17,0,1,1,0,0,0.184314
MSA,91.49712,1,1,0,0,1,0,1
MSA,93.211232,7,0,2,0,0,0,0.295238
MSA,98.990264,0,0,0,0,0,0,1
MSA,125.918463,1,0,1,0,0,0,0.933333
MSA,142.307893,0,0,0,0,0,0,1
MSA,112.685074,0,0,0,0,0,0,1
MSA,94.842427,15,2,4,0,0,3,0.161404
MSA,121.798524,0,0,0,0,0,0,1
MSA,133.262176,0,0,1,1,0,0,1
MSA,72.711868,2,2,1,2,0,0,1
MSA,84.899308,1,1,0,0,0,0,1
MSA,148.666784,1,1,0,0,0,0,1
MSA,138.262773,1,0,0,0,0,0,1
MSA,74.80883,1,0,2,0,1,0,1
MSA,126.186937,0,0,0,0,0,0,0.833333
MSA,125.201698,0,0,0,0,0,0,1
MSA,97.975264,0,0,0,0,0,0,1
MSA,47.970539,0,1,3,0,0,0,1
MSA,122.156698,0,0,1,0,0,0,1
MSA,78.944274,7,0,1,2,1,1,0.75
MSA,123.171698,0,0,0,0,0,0,1
MSA,129.194736,0,0,0,0,0,1,1
MSA,132.262056,0,0,0,1,0,0,0.5
MSA,150.398132,0,0,0,0,0,0,0.5
MSA,101.325456,0,1,0,0,0,0,0.894737
MSA,186.670283,0,0,0,0,0,0,1
MSA,128.007985,0,0,0,0,1,0,1
MSA,94.153977,3,0,0,0,0,0,1
MSA,89.198785,4,0,3,0,1,3,0.821429
MSA,93.92245,0,0,1,1,2,0,1
MSA,126.142295,0,0,2,1,2,0,0.916667
MSA,93.915264,2,0,0,1,1,0,1
MSA,69.972543,0,0,2,0,0,0,1
MSA,113.499124,0,0,0,0,1,0,1
MSA,114.051578,1,1,1,0,0,0,0.916667
MSA,101.737029,5,2,2,3,2,0,1
MSA,101.990622,1,0,1,1,0,0,1
MSA,57.687754,1,0,1,0,0,0,1
MSA,57.687754,0,0,1,0,0,0,1
MSA,149.890632,0,0,1,0,0,0,0.5
MSA,89.825503,0,0,2,0,1,0,0.947368
MSA,84.451851,1,1,1,0,0,0,1
MSA,107.323736,0,0,0,0,1,0,1
MSA,25.345098,43,0,9,3,4,1,0.208984
MSA,78.87669,32,1,5,0,2,3,0.273585
MSA,79.257598,12,0,1,4,0,0,0.933333
MSA,93.049798,20,0,0,0,0,1,0.318841
MSA,186.670283,1,0,0,0,0,0,1
MSA,21.854577,58,3,5,6,6,9,0.393836
MSA,81.765025,5,1,0,0,0,1,0.888889
MSA,118.141339,0,0,0,0,0,0,1
MSA,96.767325,1,0,2,1,1,0,0.941176
MSA,57.702902,19,1,2,1,1,2,0.862069
MSA,72.035805,11,1,3,1,1,4,0.909091
MSA,101.901339,1,1,1,1,0,0,1
MSA,98.035411,3,1,0,2,1,4,0.92
MSA,68.71883,1,2,0,0,0,0,1
MSA,49.225098,33,0,1,2,6,1,0.414634
MSA,51.594202,25,5,1,5,5,0,0.191667
MSA,81.701575,25,4,1,1,2,0,0.303922
MSA,106.125337,1,0,0,0,0,0,0.270833
MSA,135.232654,2,0,0,0,0,0,0.30303
MSA,102.990742,0,0,0,2,0,1,1
MSA,22.677303,12,1,0,5,1,0,0.967742
MSA,52.962588,1,0,0,3,0,0,1
MSA,19.334147,19,1,3,2,0,0,0.902439
MSA,108.541312,3,2,0,2,2,1,0.370968
MSA,146.338132,0,0,0,2,0,1,0.857143
MSA,77.316881,15,1,1,3,4,1,0.213115
MSA,69.124473,16,3,3,2,1,0,0.925
MSA,199.776,67,0,7,7,5,3,0.863354
MSA,89.336604,3,0,2,1,1,1,1
MSA,115.671735,5,0,1,1,1,1,0.292683
MSA,15.062899,18,1,4,5,0,1,0.928571
MSA,125.134736,6,3,0,3,0,1,0.48
MSA,130.75475,0,0,0,1,0,1,0.933333
MSA,79.687811,1,0,0,0,1,0,1
MSA,81.274045,9,0,3,2,4,0,0.277778
MSA,118.335411,1,1,0,0,0,0,1
MSA,175.594566,0,0,0,0,0,0,1
MSA,95.945264,0,1,0,0,0,0,1
MSA,93.945025,3,0,0,0,0,0,1
MSA,90.669377,7,2,0,0,0,1,0.875
MSA,43.075981,20,2,4,1,1,2,0.819444
MSA,118.141339,0,0,0,0,0,0,1
MSA,91.348316,10,0,1,0,0,0,0.866667
MSA,86.119138,61,9,6,4,4,4,0.049543
MSA,50.605075,2,0,1,0,1,0,1
MSA,97.296888,2,1,0,1,0,0,1
MSA,100.414754,1,0,1,0,0,0,1
MSA,82.412654,27,1,4,5,2,0,0.209877
MSA,-37.494172,79,5,5,4,7,5,0.361111
MSA,44.017079,14,0,3,1,2,1,0.955556
MSA,60.845703,23,3,1,0,1,1,0.47619
MSA,76.293369,20,4,2,3,2,3,0.416667
MSA,103.826551,0,0,0,2,0,0,1
MSA,82.740865,13,1,2,1,1,1,0.96875
MSA,99.915981,2,0,0,0,1,0,1
MSA,63.64383,1,0,1,1,0,1,1
MSA,117.687207,1,1,0,1,0,0,1
MSA,112.095981,0,1,0,1,1,0,1
MSA,15.370245,1,1,0,0,1,0,1
MSA,81.809666,1,0,0,0,1,1,0.916667
MSA,89.31769,1,1,0,1,0,1,1
MSA,79.406403,0,2,0,0,1,0,1
MSA,74.135493,87,3,8,9,8,1,0.068487
MSA,120.632029,0,0,0,1,0,0,0.923077
MSA,77.937681,61,2,6,7,5,5,0.069623
MSA,64.326314,4,5,0,3,1,0,1
MSA,71.19712,7,0,1,0,1,1,0.866667
MSA,13.217863,23,0,3,1,2,0,0.891304
MSA,102.786753,2,0,1,3,1,0,0.884615
MSA,105.400471,2,0,0,0,0,0,0.916667
MSA,60.492094,3,0,0,0,1,0,1
MSA,131.739676,0,0,0,1,0,0,0.233333
MSA,101.289051,0,2,1,0,2,0,0.270833
MSA,81.219037,0,0,1,0,0,1,1
MSA,52.583619,9,0,3,2,0,1,0.439024
MSA,138.307415,0,0,0,0,0,0,1
MSA,36.53644,0,0,0,0,0,0,1
MSA,100.005264,0,0,0,0,0,0,1
MSA,93.900383,0,1,0,0,1,0,1
MSA,86.869786,0,0,1,2,0,0,1
MSA,98.189762,3,1,1,1,0,0,0.944444
MSA,175.594566,0,0,0,0,0,0,1
MSA,102.005503,0,0,0,0,1,0,0.833333
MSA,92.922585,0,0,0,1,1,0,1
MSA,113.738046,0,0,1,0,0,0,1
MSA,142.322773,0,0,0,0,0,0,0.4
MSA,86.869786,2,1,0,3,0,0,1
MSA,59.447255,16,2,3,1,0,0,0.893617
MSA,114.09622,1,1,0,0,0,1,1
MSA,83.142302,0,0,1,0,0,0,1
MSA,120.945679,2,0,2,0,1,1,0.866667
MSA,89.871092,1,2,1,1,0,0,1
MSA,108.854962,1,0,0,0,1,1,1
MSA,92.500013,3,1,0,0,0,2,0.888889
MSA,96.333407,1,0,0,1,0,0,1
MSA,114.232717,2,1,1,0,0,0,0.441176
MSA,83.949516,2,1,2,0,3,4,0.95
MSA,23.826258,22,3,4,0,1,3,0.788732
MSA,84.170559,8,0,2,0,4,0,0.205128
MSA,107.323736,1,0,1,1,0,0,1
MSA,93.945025,1,0,1,1,0,0,1
MSA,126.186937,1,0,1,2,0,0,1
MSA,92.411102,16,3,1,0,2,0,0.071146
MSA,85.616073,1,0,3,0,1,1,1
MSA,81.765025,7,1,3,0,2,0,0.297297
MSA,112.095981,0,0,1,0,0,0,1
MSA,148.368132,0,0,1,1,1,0,1
MSA,96.767325,0,1,0,1,0,0,0.941176
MSA,52.831635,11,2,4,0,1,1,0.882353
MSA,199.776,0,0,1,0,0,0,1
MSA,199.776,0,0,1,0,0,0,1
MSA,199.776,0,0,1,0,0,0,1
MSA,199.776,0,0,1,0,0,0,1
MSA,199.776,0,0,1,0,0,0,1
MSA,126.142295,2,0,1,1,0,0,0.916667
MSA,93.959905,0,0,0,1,0,0,1
MSA,105.301949,1,2,0,2,0,0,0.736842
MSA,96.234627,3,0,0,0,0,0,0.736842
MSA,105.780201,4,1,2,1,1,1,1
MSA,93.437837,2,1,1,0,0,0,0.95
MSA,67.315686,0,0,0,0,1,0,1
MSA,92.959786,0,0,1,0,0,0,0.666667
MSA,75.006443,16,1,1,1,0,0,0.473684
MSA,108.364394,2,0,3,0,0,0,0.2125
MSA,65.551302,35,4,7,4,8,1,0.137681
MSA,79.657521,9,0,2,0,4,0,0.84
MSA,114.09622,0,0,1,0,1,0,1
MSA,88.805587,6,0,0,2,0,0,0.896552
MSA,79.645117,1,0,0,0,0,0,1
MSA,85.884547,1,0,3,0,0,1,1
MSA,91.585758,9,0,2,2,1,1,0.947368
MSA,81.908703,5,0,1,0,1,0,1
MSA,101.169694,2,0,0,0,0,0,1
MSA,64.65883,6,1,0,0,1,0,1
MSA,97.975264,0,0,0,0,1,0,1
MSA,81.496134,0,0,0,0,0,0,1
MSA,67.158468,8,0,4,2,0,0,1
MSA,106.050622,0,0,0,0,0,0,1
MSA,119.111698,1,0,1,0,0,1,1
MSA,60.940385,8,0,2,0,2,0,0.942857
MSA,63.629846,11,3,0,1,0,3,0.95122
MSA,-52.336076,28,2,8,4,3,0,0.770701
MSA,78.27564,5,0,1,1,0,0,1
MSA,107.323736,1,0,1,0,0,0,1
MSA,77.512079,1,2,1,0,0,0,1
MSA,50.605075,1,0,0,1,0,0,1
MSA,98.751551,3,1,0,0,0,0,1
MSA,84.24269,2,2,0,1,0,0,1
MSA,63.174817,5,2,0,2,2,0,1
MSA,120.514841,0,1,0,0,1,1,1
MSA,91.885264,0,0,1,0,1,0,1
MSA,115.797911,0,2,0,0,2,0,0.291667
MSA,120.632029,1,0,1,0,0,2,1
MSA,25.355773,34,2,3,1,5,3,0.738095
MSA,56.454674,3,1,1,1,1,0,0.863636
MSA,72.351214,18,0,1,4,2,0,0.311475
MSA,66.270925,3,2,0,1,0,0,1
MSA,85.616073,4,0,1,0,0,0,1
MSA,97.885981,5,0,2,0,0,1,0.894737
MSA,106.005981,11,2,0,0,0,0,0.266667
MSA,-15.270322,38,6,4,0,3,3,0.75
MSA,111.666623,5,2,1,0,0,1,0.16
MSA,107.379329,3,1,1,1,0,1,0.444444
MSA,91.233931,3,1,1,2,0,1,0.956522
MSA,98.49149,1,1,1,1,0,0,1
MSA,115.678555,1,0,0,2,0,0,1
MSA,103.027943,0,0,0,0,0,0,0.296296
MSA,83.824786,1,0,0,1,0,0,1
MSA,74.129271,2,0,0,1,0,0,1
MSA,99.676955,0,1,2,0,0,0,0.5
MSA,95.945264,0,0,0,1,0,0,0.875
MSA,95.546864,1,1,1,0,1,0,0.5
MSA,39.773661,18,0,0,0,1,1,0.707692
MSA,47.314547,8,3,1,4,2,0,0.816327
MSA,68.600203,10,0,1,3,0,0,0.913043
MSA,108.662837,1,0,0,0,0,0,1
MSA,65.733352,0,1,1,0,0,0,1
MSA,76.23332,0,0,0,0,0,0,1
MSA,102.035264,0,0,0,0,0,0,1
MSA,90.847943,2,0,0,1,1,0,0.928571
MSA,119.414453,0,0,0,0,1,0,0.5
MSA,97.467764,2,1,0,0,0,2,0.423077
MSA,142.516845,0,3,0,0,0,0,1
MSA,14.525828,33,2,5,1,2,3,0.862069
MSA,69.495395,2,2,0,0,1,0,0.888889
MSA,199.776,0,0,1,0,0,0,1
MSA,103.891036,1,1,0,0,1,0,0.923077
MSA,114.883386,1,0,0,0,0,0,0.909091
MSA,52.501151,7,0,2,0,0,0,1
MSA,148.777623,0,0,0,0,0,0,1
MSA,134.95966,1,0,0,1,0,1,1
MSA,126.186937,0,0,0,1,0,0,1
MSA,-43.05334,0,0,0,0,0,0,1
MSA,79.645117,0,0,0,0,0,0,1
MSA,17.400245,0,0,0,0,1,0,1
MSA,81.408971,6,0,1,2,0,0,0.96875
MSA,25.667239,19,0,3,1,0,2,0.819149
MSA,72.094933,5,0,1,0,1,0,1
MSA,93.309754,0,0,0,1,1,0,1
MSA,-55.144057,1,0,0,0,1,0,1
MSA,114.125981,0,0,0,0,0,0,1
MSA,91.437286,0,0,0,0,0,0,0.181818
MSA,128.050679,0,1,1,0,0,1,1
MSA,100.005264,0,1,0,0,0,1,1
MSA,123.149377,0,1,0,0,0,2,0.875
MSA,100.005264,0,0,0,0,0,0,1
MSA,123.171698,0,0,0,0,0,1,1
MSA,65.287952,6,0,3,0,0,4,0.852941
MSA,42.043528,8,1,2,4,0,1,0.77193
MSA,107.323736,0,1,0,0,1,1,1
MSA,98.751551,0,0,0,0,0,1,1
MSA,174.579566,0,0,0,0,0,0,1
MSA,131.50517,0,0,0,0,0,1,0.545455
MSA,105.301949,1,0,1,2,0,0,1
MSA,152.189419,0,0,0,0,0,1,1
MSA,120.514841,0,1,2,0,1,0,1
MSA,120.514841,0,1,0,2,1,0,1
MSA,128.157415,0,1,0,0,0,0,0.833333
MSA,98.967943,2,0,0,1,0,0,1
MSA,91.168916,1,0,3,3,3,0,1
MSA,101.693513,1,0,3,0,0,0,1
MSA,97.542131,3,1,1,2,0,0,0.782609
MSA,67.639181,7,0,2,0,2,3,0.878788
MSA,-18.360352,21,0,7,4,4,6,0.821138
MSA,45.552396,0,0,0,0,0,0,0.9
MSA,124.224544,10,0,0,1,1,2,0.153846
MSA,102.18299,9,3,2,1,0,1,0.313131
MSA,105.677568,1,0,0,1,0,0,1
MSA,50.247943,8,3,1,6,1,2,0.836364
MSA,84.24269,0,0,0,0,0,0,0.157143
MSA,84.58587,8,0,2,1,0,0,0.85
MSA,69.972543,0,0,1,0,1,0,1
MSA,45.577205,14,1,2,3,1,0,0.94
MSA,114.232717,2,0,0,0,1,0,1
MSA,98.990264,0,0,0,0,0,0,1
MSA,101.174214,1,0,3,0,0,0,0.952381
MSA,90.452359,1,1,1,0,0,0,1
MSA,94.153977,0,0,0,0,0,0,1
MSA,79.406403,1,1,1,1,0,0,1
MSA,98.512837,0,2,0,0,2,0,0.933333
MSA,114.232717,0,0,0,0,1,0,1
MSA,122.156698,0,0,0,1,0,0,1
MSA,99.786943,18,2,4,1,1,11,0.132231
MSA,93.959905,0,0,0,0,0,0,1
MSA,89.31769,0,0,0,0,0,0,1
MSA,73.077829,1,0,1,2,1,1,0.962963
MSA,59.131729,13,0,2,4,1,0,0.947368
MSA,39.320181,13,2,3,4,0,0,0.811321
MSA,57.983207,4,0,0,4,0,0,0.90625
MSA,186.670283,0,0,0,0,0,0,1
MSA,84.899308,0,0,0,0,0,0,1
MSA,127.172176,0,0,0,1,0,0,0.888889
MSA,83.854547,0,0,1,0,0,0,0.75
MSA,100.937183,9,0,1,0,0,0,0.964286
MSA,116.143673,3,0,2,1,1,1,0.833333
MSA,92.922585,1,0,0,0,0,0,1
MSA,68.778352,1,0,0,2,0,0,1
MSA,92.228766,3,0,2,2,1,0,0.857143
MSA,47.019094,4,1,0,1,0,0,1
MSA,81.869188,0,0,1,1,0,0,1
MSA,100.005264,0,1,1,0,0,0,1
MSA,134.95966,1,0,0,1,0,0,1
MSA,103.869245,0,0,0,0,1,0,1
MSA,90.452359,0,0,2,0,0,2,0.866667
MSA,130.232056,0,0,0,0,0,0,1
MSA,55.07672,20,1,2,1,2,0,0.888889
MSA,93.120403,13,2,1,0,0,1,0.276836
MSA,86.313924,3,1,0,1,0,0,1
MSA,-56.151689,50,2,4,5,0,5,0.802548
MSA,103.879511,1,1,1,1,0,0,0.809524
MSA,176.370853,0,0,0,0,0,0,1
MSA,175.594566,0,0,0,0,0,0,1
MSA,81.301004,20,1,2,0,1,0,0.862069
MSA,85.470217,7,1,3,0,1,0,0.931034
MSA,106.050622,1,1,1,0,0,0,1
MSA,119.111698,3,0,0,1,1,0,0.5
MSA,69.979706,15,2,3,0,1,0,0.306306
MSA,86.400773,1,1,1,0,1,0,1
MSA,96.813594,20,1,2,0,0,1,0.100694
MSA,103.587837,0,0,0,0,0,0,0.8
MSA,64.200237,15,0,6,0,3,0,0.96
MSA,103.869245,1,0,0,0,0,2,0.857143
MSA,94.255358,11,0,1,0,0,0,0.875
MSA,57.929969,41,1,8,4,1,2,0.135714
MSA,74.630264,8,0,0,1,0,0,0.965517
MSA,71.08513,16,0,3,2,0,0,0.972973
MSA,130.217176,0,2,0,0,0,0,1
MSA,121.074736,1,1,0,2,0,0,0.625
MSA,75.464106,12,0,3,0,1,0,0.862069
MSA,89.336604,2,0,1,1,0,0,1
MSA,91.34525,9,0,3,4,1,1,0.945946
MSA,84.003977,1,1,1,2,1,0,0.666667
MSA,137.680558,1,1,0,0,0,0,1
MSA,130.217176,0,1,0,0,0,0,1
MSA,127.769272,3,1,0,1,0,0,0.8
MSA,152.232113,1,0,0,0,0,1,1
MSA,142.322773,1,0,0,0,0,0,1
MSA,77.824069,2,1,1,0,1,0,1
MSA,141.322654,0,1,0,0,1,0,0.5
MSA,166.504207,0,0,0,1,0,0,1
MSA,93.945025,0,0,0,0,1,0,1
MSA,142.322773,1,0,0,0,0,0,1
MSA,88.758167,7,0,2,1,0,4,0.794118
MSA,101.169694,4,1,0,2,2,0,0.477273
MSA,95.915503,5,0,0,1,0,0,1
MSA,175.594566,0,0,0,1,0,0,1
MSA,97.975264,1,0,0,0,0,0,1
MSA,117.14122,0,0,0,0,1,0,1
MSA,110.967956,2,3,2,0,0,0,0.5
MSA,15.395153,25,2,3,3,0,0,0.917808
MSA,105.9911,1,0,0,1,0,0,1
MSA,98.967943,0,0,1,0,0,0,1
MSA,66.962365,2,0,2,0,1,0,0.954545
MSA,156.727262,0,0,0,1,0,1,1
MSA,97.058273,0,0,1,0,2,0,0.5
MSA,55.4132,9,0,2,1,3,0,0.942857
MSA,87.356251,2,0,1,1,0,2,0.952381
MSA,124.186698,4,0,0,0,0,0,0.45
MSA,89.556612,1,0,2,1,0,0,0.9
MSA,74.781641,8,2,1,0,1,3,0.862069
MSA,85.884547,0,0,1,0,0,0,1
MSA,75.904911,24,0,0,1,3,1,0.222727
MSA,62.50789,21,0,0,3,2,0,0.2125
MSA,62.968609,0,1,0,0,1,0,1
MSA,88.21,7,0,3,0,0,1,0.969697
MSA,125.201698,0,0,0,0,0,0,1
MSA,124.186698,4,0,0,0,0,0,0.45
MSA,69.696089,10,4,1,1,2,2,0.365079
MSA,42.80709,18,1,0,1,3,0,0.287179
MSA,71.858799,16,2,2,1,2,0,0.316667
MSA,56.454674,5,0,0,4,0,0,0.863636
MSA,124.48535,0,0,0,0,0,0,1
MSA,130.217176,0,0,0,0,0,0,1
MSA,100.005264,0,0,1,2,0,0,1
MSA,89.944547,0,0,0,0,0,0,1
MSA,113.499124,0,1,0,0,0,0,1
MSA,103.826551,0,0,0,0,0,1,1
MSA,112.095981,0,0,1,0,0,0,1
MSA,125.201698,0,0,1,0,1,0,1
MSA,92.140957,5,0,1,1,0,4,0.862069
MSA,103.050264,0,0,0,0,0,0,1
MSA,-17.856906,0,0,0,0,0,0,1
MSA,111.05866,1,1,0,1,0,0,1
MSA,54.687396,0,0,0,0,0,0,1
MSA,49.612396,1,0,0,0,0,1,1
MSA,77.809188,0,1,1,0,2,0,1
MSA,102.035264,0,0,0,0,0,0,1
MSA,98.967943,1,0,0,0,0,0,1
MSA,175.594566,0,0,0,0,0,0,1
MSA,122.604676,5,0,4,0,0,2,0.101293
MSA,199.776,0,0,1,0,0,0,1
MSA,117.104019,0,1,0,1,0,0,1
MSA,100.414754,2,0,3,0,0,0,0.311111
MSA,128.050679,0,0,0,0,0,0,0.857143
MSA,60.680891,9,0,4,1,0,0,0.95122
MSA,67.166881,10,0,4,0,0,0,1
MSA,113.191588,0,0,0,1,0,0,1
MSA,116.066698,0,0,1,1,1,3,0.916667
MSA,99.094127,19,0,3,1,2,1,0.181818
MSA,69.256403,0,1,0,0,1,0,0.95
MSA,86.052971,2,2,1,1,0,0,0.947368
MSA,93.689213,1,1,1,4,0,0,1
MSA,110.065981,0,0,0,2,0,0,1
MSA,65.869849,0,0,0,0,0,0,1
MSA,132.217415,0,0,0,0,1,0,1
MSA,45.597037,0,0,0,0,0,0,1
MSA,68.778352,1,0,0,0,0,0,1
MSA,89.31769,0,0,0,0,0,0,1
MSA,83.965389,1,1,1,1,1,0,0.944444
MSA,94.930264,1,0,0,0,0,0,1
MSA,125.201698,0,0,0,0,0,0,1
MSA,15.370245,2,0,0,0,0,0,1
MSA,51.855868,2,0,1,1,1,0,1
MSA,32.647842,22,0,0,2,3,0,0.904762
MSA,157.025706,0,0,0,0,0,0,0.6
MSA,131.870425,0,1,1,1,0,2,0.894737
MSA,79.16769,1,1,1,0,0,0,0.866667
MSA,79.62068,7,0,1,3,0,0,1
MSA,72.386792,3,1,4,0,0,0,0.904762
MSA,85.795264,2,1,1,0,0,0,0.888889
MSA,92.959786,0,0,0,0,0,0,1
MSA,89.855264,1,1,1,0,0,1,1
MSA,127.172176,0,0,0,1,0,0,0.888889
MSA,81.663294,14,1,2,0,0,1,0.30303
MSA,92.140957,12,1,2,0,0,0,0.411765
MSA,77.85383,0,0,0,0,0,0,1
MSA,106.573316,2,0,0,1,1,2,0.933333
MSA,85.145113,5,0,2,1,1,1,0.928571
MSA,77.849492,0,2,3,1,1,0,1
MSA,-53.858212,36,7,15,0,2,2,0.809524
MSA,69.318254,3,2,2,1,2,0,0.8125
MSA,52.319061,3,1,2,1,2,0,0.806452
MSA,61.108499,0,1,0,1,0,0,1
MSA,82.23485,1,0,2,2,4,1,1
MSA,101.020264,0,0,0,0,0,0,1
MSA,77.378669,9,0,4,1,0,2,0.911765
MSA,75.699659,8,1,0,1,2,0,0.909091
MSA,108.00622,1,1,1,2,0,1,0.916667
MSA,96.333407,0,1,2,0,1,0,1
MSA,116.424872,0,1,0,0,0,0,1
MSA,73.376551,6,0,4,4,0,0,0.771429
MSA,16.106867,22,6,6,1,0,1,0.766355
MSA,90.701952,1,0,0,3,0,1,1
MSA,93.915264,1,0,0,3,1,1,0.9
MSA,76.83883,1,0,1,1,0,0,1
MSA,93.959905,0,0,0,0,0,0,1
MSA,135.232654,0,0,0,0,0,2,1
MSA,79.406403,0,0,0,2,0,0,1
MSA,81.598767,0,2,1,0,2,2,0.952381
