@relation textClassifier-weka.filters.unsupervised.attribute.Remove-R26-34

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute readability numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric
@attribute typeTokenRatio numeric

@data
LAV,10,0,0,0,0,1,0,0,2,2,3,6,0,1,0,0,0,0,3,0,4,1,1,112.484611,0,1,0,0,0,0,1,1,0,1,0,1,1,1,8,0.666667
LAV,11,0,0,1,0,5,0,0,2,0,7,5,0,1,1,0,1,0,4,0,2,1,0,91.087844,0,0,0,0,0,0,1,1,0,1,0,1,2,1,8,0.761905
LAV,13,0,1,0,0,5,4,2,5,4,9,6,1,1,1,0,0,0,2,0,2,0,0,76.299864,0,0,0,2,1,0,1,1,2,3,1,1,1,1,11,0.826087
LAV,8,0,0,0,0,2,1,1,3,0,4,4,0,0,0,0,0,0,2,0,1,0,0,132.814719,0,0,0,0,0,0,0,0,0,2,0,0,3,3,4,0.944444
LAV,8,0,0,0,0,3,0,0,2,0,7,2,0,1,0,0,0,0,1,0,2,1,0,102.598163,0,1,0,0,0,0,0,0,0,2,0,0,0,1,5,0.894737
LAV,7,0,0,0,0,0,0,0,1,0,4,4,1,0,0,0,1,0,1,0,0,1,0,95.037,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
LAV,14,0,0,3,0,8,0,1,5,10,44,25,7,2,1,0,2,0,8,0,14,4,0,199.776,0,0,0,0,0,0,1,0,4,7,0,0,4,4,21,0.838235
LAV,8,0,0,0,0,1,0,1,0,1,7,4,0,0,0,0,1,0,1,0,1,0,0,116.681447,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1
LAV,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,110.065981,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
LAV,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,142.322773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,5,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,129.194736,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,0.875
LAV,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,124.596188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LAV,8,0,0,0,0,1,0,0,3,0,3,4,0,0,2,0,0,0,3,1,0,1,0,95.855981,0,0,0,1,0,0,0,1,0,2,1,0,1,1,8,0.5
LAV,8,0,0,0,0,1,0,0,2,1,8,0,0,0,1,0,0,0,2,0,1,1,0,111.636708,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0.2375
LAV,2,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,72.151973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9
LAV,9,0,0,1,0,4,1,1,4,0,4,6,0,0,0,0,0,0,2,0,1,0,0,102.017595,0,0,0,0,0,0,0,0,0,3,0,0,1,1,4,0.222222
LAV,9,0,0,0,0,0,1,0,2,1,4,4,2,0,0,0,2,0,3,0,0,2,0,102.798965,0,0,0,2,0,0,2,2,0,0,0,0,1,2,6,0.777778
LAV,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.594924,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
LAV,11,0,0,0,0,4,1,0,1,1,8,3,1,1,1,0,0,0,3,0,3,0,0,94.572437,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0.962963
LAV,7,0,0,0,0,2,0,0,3,2,12,6,0,1,0,0,0,0,0,0,2,0,0,111.764291,0,0,0,0,0,0,1,0,1,2,0,1,0,0,3,0.301075
LAV,7,1,0,0,0,1,0,0,0,0,5,5,0,1,0,0,0,0,1,0,1,0,0,123.149377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.313725
LAV,12,2,0,0,0,4,0,0,4,3,16,6,1,0,2,0,2,0,6,0,3,1,0,113.200785,0,0,0,1,0,0,0,0,2,3,1,0,2,2,8,0.174545
LAV,9,0,0,0,0,1,0,0,0,0,5,6,2,0,1,0,1,0,1,0,3,2,0,121.478322,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.458333
LAV,8,0,0,0,0,1,0,0,1,1,4,8,0,0,0,0,1,0,1,0,2,0,0,74.09269,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0.95
LAV,10,0,0,0,0,2,0,0,3,0,4,2,1,1,0,0,1,0,1,0,3,1,0,88.601551,0,0,0,0,0,0,1,0,0,2,0,1,0,1,4,0.9
LAV,7,0,0,0,0,1,0,0,2,0,4,2,0,0,0,0,1,0,1,0,2,0,0,127.85466,0,0,0,0,0,0,1,0,0,2,0,0,1,1,4,1
LAV,6,0,0,1,0,3,0,0,1,0,6,3,0,0,0,0,0,0,0,0,2,0,0,51.249331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LAV,6,0,0,0,0,2,0,0,1,2,1,4,0,0,0,0,0,0,1,0,0,0,0,93.900383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
LAV,11,1,0,2,0,4,2,0,5,3,10,1,0,1,0,0,1,0,1,0,0,0,0,87.33573,0,0,0,0,0,0,0,0,0,4,0,0,2,2,5,0.911765
LAV,7,0,0,0,0,5,1,0,0,1,10,1,0,1,0,0,0,0,0,0,1,0,0,97.065053,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0.95
LAV,9,1,0,0,0,1,0,0,2,4,7,5,0,1,0,0,0,0,2,0,0,1,0,109.326547,0,0,0,4,0,0,0,0,1,2,0,1,1,2,6,0.892857
LAV,9,0,0,0,0,1,0,0,1,1,11,4,0,1,1,0,0,0,2,0,3,0,0,129.741003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0.1
LAV,7,1,0,0,0,1,0,0,1,0,4,5,0,0,0,0,0,0,1,0,2,0,0,121.082176,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
LAV,12,0,0,0,0,3,2,0,3,2,20,10,2,1,1,0,0,0,4,0,3,3,0,68.063046,0,0,0,0,0,0,0,0,1,3,0,1,2,3,8,0.944444
LAV,7,0,1,1,0,4,0,0,1,0,4,0,0,0,0,0,0,0,3,0,1,0,0,96.900742,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0.8125
LAV,9,0,0,2,0,6,1,1,0,0,6,4,0,0,0,0,0,0,3,0,1,1,0,89.010154,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,0.442308
LAV,7,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,0,0,1,0,2,1,0,109.695249,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0.447368
LAV,8,0,0,0,0,4,0,0,1,3,14,11,0,0,0,0,1,0,2,0,2,0,0,104.390478,0,0,0,8,0,0,1,0,0,1,0,0,0,0,1,0.377551
LAV,10,0,1,3,0,4,0,3,5,2,8,2,0,1,0,0,0,0,0,0,4,0,0,92.228766,0,0,0,5,0,0,1,1,0,4,0,1,0,0,6,0.268293
LAV,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,96.960264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LAV,7,0,0,0,0,2,2,0,0,4,9,8,0,0,0,0,0,0,1,0,2,0,0,71.915207,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.225806
LAV,12,1,0,1,0,9,0,0,10,3,15,5,1,1,0,0,1,0,3,0,4,0,0,66.486767,0,0,0,7,0,0,1,0,1,6,0,1,1,2,9,0.822581
LAV,8,0,0,1,0,3,0,0,5,0,12,4,0,1,0,0,0,0,1,0,0,1,0,105.20567,0,0,0,2,0,1,0,1,0,3,0,1,0,2,10,0.453125
LAV,4,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,90.051283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LAV,4,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,107.323736,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
LAV,6,0,1,0,0,1,0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,123.676634,0,0,0,0,0,0,0,0,2,3,0,0,1,1,4,0.909091
LAV,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,122.156698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.833333
LAV,4,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,129.859002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30303
LAV,7,0,0,0,0,1,0,0,2,0,5,4,0,0,0,0,0,0,2,0,1,1,0,118.052056,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,1
LAV,8,1,0,0,0,1,0,0,1,0,4,2,0,0,0,0,1,0,1,0,1,0,0,135.512911,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
LAV,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,60.299969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAV,7,0,0,0,0,3,0,0,1,1,6,5,0,0,0,0,0,0,3,0,3,0,0,117.518098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.913043
LAV,6,0,0,0,0,2,0,0,1,0,6,2,1,0,0,0,0,0,0,0,3,0,0,71.107212,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0.933333
LAV,5,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,135.05767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
LAV,4,0,0,0,0,0,0,0,2,0,1,11,0,0,0,0,0,0,2,0,0,0,0,84.802585,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.764706
LAV,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,142.322773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,7,0,0,0,0,1,0,0,2,0,3,5,0,0,0,0,0,0,3,0,1,1,0,125.608755,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0.9375
LAV,7,0,0,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,103.587837,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,1
LAV,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,128.007985,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
LAV,11,1,0,1,0,2,0,1,1,0,9,6,2,0,0,0,0,0,2,0,1,1,0,104.144811,0,0,0,0,0,0,0,0,1,2,0,0,1,1,4,0.935484
LAV,5,0,0,0,0,2,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,149.418711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.216667
LAV,10,0,0,0,0,2,0,0,4,1,12,4,2,0,0,0,1,0,3,0,1,1,0,89.757254,0,0,0,0,0,0,0,1,1,3,1,0,2,2,9,0.457143
LAV,8,0,0,0,0,5,1,2,0,0,5,14,0,1,0,0,1,0,0,0,3,0,0,72.340934,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0.90625
LAV,11,1,1,0,0,3,1,1,2,1,12,2,0,0,1,0,0,0,1,0,0,0,0,89.63943,0,0,0,0,1,0,0,2,0,2,0,0,1,1,5,0.931034
LAV,6,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,117.104019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LAV,11,4,0,2,0,3,2,0,6,3,13,5,1,0,0,0,2,0,2,0,0,0,0,68.026257,0,0,0,0,0,0,1,0,1,6,0,0,2,2,7,0.847826
LAV,16,0,1,4,0,12,5,2,7,1,28,16,2,0,1,0,6,0,3,0,8,1,1,83.953136,0,0,0,2,1,0,3,1,3,5,0,0,3,3,17,0.216981
LAV,7,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,1,0,4,0,5,1,0,124.100833,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0.168
LAV,9,1,0,0,0,2,0,0,0,1,3,6,2,0,0,0,1,0,1,0,1,0,0,93.437837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LAV,9,0,0,0,0,2,0,0,1,1,5,2,1,1,0,0,0,0,1,0,1,0,0,101.737029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
LAV,12,1,0,1,0,3,1,0,2,0,8,8,2,0,0,0,1,0,4,0,1,1,0,84.989633,0,0,0,1,0,0,0,1,1,2,0,0,0,0,5,0.729167
LAV,11,0,0,1,0,4,1,0,2,2,11,5,0,0,0,0,1,0,2,0,2,1,0,89.721339,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.96875
LAV,11,0,0,2,0,4,1,0,2,2,8,12,0,0,0,0,1,0,3,1,0,0,1,121.261159,0,0,0,0,0,0,0,0,0,2,0,0,2,1,4,0.170213
LAV,15,6,0,3,0,10,0,1,14,9,45,16,3,7,1,0,1,0,3,0,6,3,0,44.598652,0,0,1,3,0,0,1,3,5,6,0,2,3,6,19,0.39781
LAV,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,142.322773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LAV,4,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,133.655759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.305556
LAV,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,178.594924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,84.481403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,12,0,0,0,0,3,0,0,1,2,9,5,1,1,1,0,1,0,3,1,0,1,0,66.90641,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.775
LAV,11,0,0,0,0,1,1,1,2,4,17,4,0,2,0,0,1,0,2,0,2,0,0,76.166314,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0.661017
LAV,6,0,0,0,0,2,0,0,1,0,4,3,0,0,0,0,1,0,2,0,0,0,0,141.285453,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,0.5
LAV,7,0,0,0,0,2,0,0,4,3,4,0,0,0,0,0,1,0,1,0,1,0,0,102.93866,0,0,0,1,0,0,1,0,0,3,0,0,2,2,5,0.9375
LAV,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,93.603783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212121
LAV,5,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,78.809308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,9,0,0,0,0,4,0,1,3,3,4,2,0,0,0,0,0,0,3,0,1,1,0,73.918019,0,0,0,4,0,0,0,2,0,1,0,0,2,2,4,0.892857
LAV,12,2,0,8,0,13,3,0,1,4,21,6,2,1,0,0,1,0,5,0,0,0,0,45.304072,1,1,0,1,0,0,1,2,4,2,0,1,0,0,9,0.309179
LAV,5,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,81.854308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,13,0,1,4,0,4,1,2,5,2,9,9,0,1,0,0,0,0,3,0,3,3,0,57.330622,0,0,0,0,1,0,0,0,0,5,0,0,1,3,8,0.723077
LAV,9,0,0,0,0,2,0,1,3,0,9,5,1,0,0,0,4,0,1,0,4,0,0,116.414429,0,0,0,1,0,0,1,0,0,2,0,1,0,0,6,0.291667
LAV,6,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,2,0,1,0,0,130.172534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916667
LAV,4,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,146.338132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,11,0,0,1,0,4,0,0,6,2,11,5,1,1,0,0,1,0,2,0,1,0,0,71.08513,0,0,0,1,0,0,1,0,1,6,0,1,2,2,11,0.785714
LAV,9,0,0,4,0,2,2,0,3,0,8,10,1,0,0,0,1,0,2,0,0,0,0,74.177375,0,0,0,2,0,0,1,1,0,3,0,0,1,0,5,0.410256
LAV,13,1,0,0,0,2,3,1,7,3,14,4,2,0,1,0,1,0,6,0,0,1,0,88.95924,0,0,0,0,0,0,0,1,1,5,0,0,2,2,7,0.479167
LAV,5,0,0,0,0,0,2,0,0,1,3,5,2,0,0,0,0,0,0,0,0,0,0,121.141698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5
LAV,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,98.990264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,8,2,0,0,0,1,0,0,2,4,12,1,0,0,1,0,0,0,1,0,0,0,0,69.629666,0,0,0,0,0,0,0,1,0,2,1,1,1,1,7,1
LAV,7,0,0,0,0,6,0,0,4,2,14,0,0,0,0,0,0,0,4,0,4,3,0,118.503569,0,0,0,1,0,0,0,1,0,2,0,0,2,3,7,0.27907
LAV,6,0,0,0,0,1,0,1,1,0,6,4,0,0,0,0,0,0,2,0,0,0,0,113.836573,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.882353
LAV,9,1,0,0,0,5,0,0,1,1,14,5,0,0,0,1,1,0,0,0,0,0,1,104.647687,0,0,0,4,0,0,2,0,0,1,0,0,1,0,3,0.255814
LAV,13,2,0,0,0,2,1,1,2,1,17,6,2,0,0,0,1,0,2,0,2,3,0,114.711297,0,0,0,2,0,0,4,0,1,2,0,0,4,4,8,0.124242
LAV,6,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,83.854547,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1
LAV,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117.14122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571
LAV,4,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,118.335411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
LAV,9,0,0,0,0,3,0,1,1,4,9,0,0,0,1,0,1,0,3,0,2,0,0,79.257598,0,0,0,6,0,0,2,1,0,0,0,0,0,0,3,0.903226
LAV,9,0,0,0,0,0,2,1,0,0,6,9,3,1,0,0,0,0,2,0,2,2,0,67.166881,0,0,0,2,0,0,0,2,1,0,0,1,0,1,6,0.967742
LAV,10,0,1,2,0,6,0,0,2,3,13,12,0,0,0,0,2,0,1,0,3,0,0,72.589714,0,0,0,2,1,0,2,0,2,3,0,0,0,0,7,0.877551
LAV,8,1,0,1,0,1,0,0,0,1,4,2,1,0,0,0,0,0,0,0,2,0,0,93.309754,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.777778
LAV,5,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,90.051283,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
LAV,4,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,117.687207,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
LAV,13,0,2,5,0,9,0,1,5,6,26,13,0,2,2,0,2,0,1,0,4,0,0,71.625116,0,0,0,3,2,0,2,0,2,4,2,2,2,2,17,0.425926
LAV,11,0,1,1,0,5,0,1,2,2,11,5,0,0,0,0,0,0,4,0,2,1,0,103.587227,0,0,0,0,1,0,0,0,0,1,0,0,1,1,6,0.130081
LAV,7,0,0,1,0,3,1,0,0,0,2,6,0,0,0,0,0,0,1,0,2,0,0,125.308947,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0.472222
LAV,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,1,0,144.308132,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.888889
LAV,8,0,0,0,0,5,0,0,2,2,9,0,0,0,1,0,0,0,3,0,4,1,0,109.107663,0,0,0,2,0,0,0,0,0,1,1,0,1,1,4,0.197368
LAV,11,0,1,2,0,9,1,0,5,4,8,8,0,0,0,0,0,0,2,0,1,0,2,68.600203,0,0,0,0,1,0,0,1,1,5,0,0,4,3,9,0.891304
LAV,7,2,0,1,0,0,0,0,2,2,5,10,0,0,0,0,0,0,3,0,0,0,0,128.493681,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.320988
LAV,7,0,0,2,0,0,0,2,2,0,6,11,0,0,0,0,1,0,1,0,0,0,0,111.03305,0,0,0,1,0,0,0,0,2,3,0,0,1,1,5,0.16129
LAV,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,103.826551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,11,2,0,0,0,3,0,1,4,6,23,7,1,0,1,0,0,0,2,0,2,0,0,98.902263,0,0,0,0,0,0,3,0,0,3,1,0,3,3,7,0.214286
LAV,14,0,0,1,0,8,4,2,5,3,30,14,4,0,1,0,1,0,6,0,7,2,0,45.671107,0,0,1,1,0,0,1,7,2,5,1,0,3,4,17,0.287234
LAV,14,0,1,2,1,5,1,0,2,3,2,12,1,0,0,0,1,0,1,0,2,1,0,82.302807,0,0,0,0,1,0,0,0,0,2,0,0,1,2,4,0.916667
LAV,12,1,0,3,0,5,0,0,5,1,6,3,1,1,0,0,0,0,1,1,0,1,0,92.553386,0,0,0,3,0,0,0,0,1,4,0,0,2,4,8,0.818182
LAV,12,0,0,3,0,3,3,1,1,1,8,1,1,0,0,0,0,0,2,0,1,2,0,81.561825,0,0,0,5,0,0,0,0,1,1,0,0,0,2,6,0.818182
LAV,9,0,0,1,0,2,0,1,1,1,4,1,1,0,0,0,0,0,2,0,0,0,0,50.128622,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
LAV,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,74.80883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,4,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,74.80883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,4,0,0,1,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,101.901339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.863636
LAV,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,114.09622,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
LAV,12,3,0,1,0,5,0,0,5,3,12,13,0,0,3,0,1,0,5,0,2,1,0,105.006193,0,0,0,0,0,0,0,1,1,3,0,0,3,2,10,0.299435
LAV,3,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,126.186937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666667
LAV,7,1,0,0,0,3,0,0,0,0,4,6,1,0,0,0,0,0,2,0,2,0,0,105.780201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.826087
LAV,6,1,0,0,0,0,0,1,1,4,6,2,0,0,0,0,0,0,0,0,0,0,0,82.391881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LAV,10,0,0,1,0,5,1,0,1,1,11,11,0,0,0,0,4,0,3,0,2,0,0,86.437626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.85
LAV,9,0,0,0,0,5,0,0,1,1,10,2,0,0,0,0,1,0,3,0,3,2,0,87.735981,0,0,0,1,0,0,1,0,2,2,0,0,0,0,8,0.892857
LAV,5,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,118.267574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
LAV,9,0,0,0,0,2,1,0,1,2,7,6,1,0,0,0,0,0,1,0,3,0,0,89.940209,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0.444444
LAV,10,0,0,0,0,2,0,1,3,1,4,3,1,1,0,0,0,0,2,0,2,0,0,91.019694,0,0,0,1,0,0,1,0,0,2,0,0,1,1,4,1
LAV,6,0,0,0,0,2,0,0,1,2,8,1,0,0,1,0,0,0,0,0,0,0,0,106.724386,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0.941176
LAV,7,0,0,0,0,2,0,0,1,1,7,1,0,0,0,0,1,0,2,0,0,0,0,112.006698,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1
LAV,16,0,0,3,0,9,5,3,8,8,35,25,4,1,2,1,1,0,3,0,5,1,0,-8.997934,0,0,0,1,0,0,1,0,4,7,0,1,0,1,18,0.766667
LAV,10,0,0,3,1,6,0,0,2,2,19,10,0,0,0,0,0,0,5,0,4,2,0,103.572957,0,0,0,0,0,0,1,0,0,2,0,0,1,2,6,0.147945
LAV,12,0,0,1,0,5,0,0,4,2,16,9,2,0,1,0,1,0,6,0,6,3,0,96.835684,0,0,0,0,0,0,1,0,0,3,1,0,1,1,10,0.142857
LAV,5,0,0,1,0,1,0,0,0,0,6,5,0,0,0,0,0,0,2,0,0,0,0,92.512329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.944444
LAV,7,0,0,1,0,3,0,1,0,0,7,9,0,0,0,0,0,0,3,0,0,1,0,88.362837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
LAV,11,1,0,0,0,5,0,1,5,3,6,2,2,0,0,0,0,0,4,0,3,1,0,70.431578,0,0,0,0,0,0,0,0,0,5,0,0,2,3,8,0.918919
LAV,4,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,146.338132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458333
LAV,8,0,0,0,0,2,0,0,1,1,3,3,1,0,0,0,1,0,0,0,2,0,0,110.582207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAV,5,0,0,0,0,1,0,0,0,1,4,8,0,0,0,0,0,0,0,0,3,0,0,93.92245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.823529
LAV,12,0,0,2,0,6,0,0,5,1,14,2,1,2,0,0,1,0,4,0,3,3,0,73.481339,0,0,0,3,0,0,0,1,2,4,0,1,0,3,10,0.816327
