@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R25-34,50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric

@data
MSA,11,0,0,4,0,16,2,0,5,1,18,5,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2,2,5,0,1,2,2,9
MSA,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,1,0,0,2,0,0,3,0,7,9,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4
MSA,6,0,0,0,0,2,0,1,2,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,9,0,0,0,0,2,0,1,1,1,4,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
MSA,4,0,0,0,0,0,0,0,0,1,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
MSA,9,0,0,0,0,1,0,1,2,0,8,10,1,0,0,0,3,0,4,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,5
MSA,10,1,1,1,1,0,0,1,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
MSA,10,0,0,1,0,3,1,1,2,0,14,5,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,4
MSA,14,0,0,0,0,4,1,1,2,1,9,3,1,1,3,1,1,0,2,0,4,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,0,11
MSA,5,0,0,0,0,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MSA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,1,0,0,1,1,0,2,0,3,5,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4
MSA,9,0,0,0,0,2,0,0,2,0,3,1,1,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
MSA,13,0,0,4,0,4,1,3,7,4,12,2,2,0,1,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,1,12
MSA,11,0,1,1,0,1,0,0,4,1,9,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,4
MSA,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,0,0,0,1,0,1,1,1,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,9,0,0,1,0,3,0,3,4,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,2,8
MSA,6,2,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MSA,9,3,0,1,0,4,0,1,3,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,5
MSA,6,0,0,1,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5
MSA,3,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
MSA,11,0,0,1,0,1,1,2,1,0,2,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2
MSA,8,0,0,1,0,3,0,0,0,0,3,3,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,0,0,2,0,2,0,2,1,0,1,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3
MSA,5,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,12,0,1,2,0,4,0,1,3,2,5,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,5
MSA,6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,6,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,5,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,5,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4
MSA,7,0,0,1,0,3,0,0,1,2,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
MSA,8,0,0,0,0,4,0,1,2,0,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3
MSA,5,1,0,0,0,0,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,8,0,0,1,0,4,0,0,2,0,3,7,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5
MSA,5,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
MSA,8,0,0,0,0,1,2,0,2,0,9,2,0,0,0,0,2,0,2,0,3,0,0,0,0,0,3,0,0,2,1,1,1,0,0,1,1,5
MSA,12,0,0,0,0,5,0,0,7,2,9,3,2,1,0,0,1,0,3,1,8,1,0,0,0,0,2,0,0,1,0,0,4,0,1,2,3,14
MSA,16,1,0,3,0,8,3,1,6,1,12,9,1,0,1,1,4,0,4,0,2,1,0,0,0,0,2,0,0,2,1,1,4,1,0,4,4,16
MSA,5,0,0,1,0,2,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
MSA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,1,0,3,0,0,1,0,2,2,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2
MSA,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,0,0,0,0,1,3,0,1,3,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3
MSA,9,0,0,0,0,1,4,0,3,1,10,7,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,1,4
MSA,4,0,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,13,0,2,0,0,4,1,0,3,1,14,12,0,2,1,0,0,0,3,1,3,2,0,0,0,0,0,2,0,0,2,0,2,1,2,1,2,13
MSA,6,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
MSA,13,0,2,2,0,8,0,1,3,1,11,2,1,0,0,0,1,0,4,0,2,1,0,0,0,0,0,2,0,1,0,0,2,0,0,2,1,7
MSA,3,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,15,0,0,3,0,4,2,1,4,4,8,4,2,1,1,0,2,0,2,1,3,0,0,0,0,2,0,0,0,1,0,0,3,1,1,2,0,11
MSA,8,1,0,0,0,2,0,0,1,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
MSA,14,0,1,3,0,4,1,0,1,1,13,9,2,1,0,0,1,0,6,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,7
MSA,7,0,0,0,0,2,0,0,1,0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
MSA,12,0,0,0,0,4,2,1,2,2,12,3,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,7
MSA,3,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,2,0,0,0,2,0,1,5,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,4
MSA,4,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,2,0,0,0,0,1,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,12,0,0,0,0,4,1,2,7,1,13,9,2,1,0,0,2,0,1,0,6,0,0,0,0,0,3,0,0,2,0,0,6,0,0,2,2,11
MSA,7,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,1,0,1,0,1,0,0,0,2,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
MSA,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MSA,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,3,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,12,0,0,2,0,5,1,0,3,1,8,8,0,2,1,0,2,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,8
MSA,3,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,5,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
MSA,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,0,0,0,2,0,0,3,1,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
MSA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,4,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,2,0,3,0,3,4,1,7,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,1,3,0,0,1,1,3
MSA,11,1,0,1,0,2,0,1,0,2,3,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
MSA,7,0,0,1,0,4,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2
MSA,5,1,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,4,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,4,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,6,0,0,0,0,2,0,0,1,0,2,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
MSA,6,0,0,0,0,1,0,1,1,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
MSA,4,0,0,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,3,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,0,0,3,0,4,0,1,3,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,2
MSA,8,0,0,1,0,3,0,0,1,0,3,6,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,4
MSA,5,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4
MSA,15,0,1,5,0,21,0,3,11,8,34,12,2,5,2,0,2,0,3,0,8,2,0,0,0,0,1,1,0,1,2,2,7,2,1,2,2,24
MSA,17,1,3,4,1,20,0,2,12,0,30,5,2,1,2,0,4,0,4,0,10,1,1,0,0,0,3,3,0,3,2,2,12,2,0,6,5,25
MSA,12,0,0,1,0,4,0,1,3,1,9,2,1,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,7
MSA,13,1,1,0,0,5,0,0,3,1,16,5,0,0,1,1,1,0,2,0,4,2,0,0,1,0,1,1,0,1,0,0,2,1,0,1,2,11
MSA,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,15,0,1,3,0,18,1,6,13,0,49,9,2,1,2,0,6,0,9,0,13,4,0,0,0,0,9,1,0,6,6,3,12,2,3,4,6,38
MSA,6,0,0,0,0,0,0,0,1,2,10,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,1,1,6
MSA,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,1,0,0,0,3,2,1,3,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
MSA,13,1,0,1,0,10,1,0,6,2,21,3,1,0,0,0,2,0,1,0,7,1,0,0,0,0,2,0,0,2,0,2,6,0,0,3,4,12
MSA,8,0,0,1,0,4,0,2,5,1,10,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,5,0,1,3,2,8
MSA,9,0,0,0,0,4,1,1,2,0,3,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
MSA,9,0,0,1,0,1,0,0,1,0,7,7,0,0,1,0,1,0,1,0,2,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,5
MSA,6,0,0,0,0,0,2,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,16,0,1,7,0,9,5,2,4,6,18,7,3,2,1,0,1,0,6,0,6,2,0,0,0,0,1,1,0,1,0,1,6,1,1,2,2,13
MSA,14,0,0,6,0,18,0,2,5,3,24,8,2,1,2,0,0,0,3,0,9,1,2,0,0,1,0,0,0,0,1,8,8,2,0,2,2,22
MSA,12,0,0,9,0,13,1,1,6,2,21,4,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,1,0,1,1,2,0,0,1,1,8
MSA,7,0,1,0,0,3,0,0,2,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,3
MSA,5,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
MSA,5,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2
MSA,12,0,0,4,0,3,1,1,2,2,7,5,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,2,1,1,0,1,1,6
MSA,8,0,0,2,0,3,2,1,3,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2
MSA,8,0,0,4,0,5,0,0,3,3,16,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,1,4
MSA,11,0,1,0,0,4,1,1,0,1,7,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,5
MSA,3,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSA,14,0,2,1,0,7,3,2,4,4,16,9,0,0,0,1,2,0,3,0,1,1,0,0,0,0,1,2,0,0,2,1,4,0,0,0,1,13
MSA,11,0,0,0,0,4,2,2,2,3,10,6,1,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,3
MSA,16,0,3,7,0,31,2,5,16,10,50,8,5,1,2,0,2,0,5,0,9,2,0,0,0,2,3,3,0,2,0,3,13,2,0,6,6,37
MSA,10,0,0,1,0,3,0,1,1,0,3,2,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3
MSA,9,0,0,1,0,4,0,0,3,0,19,1,0,1,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,4,3,3,0,1,2,1,12
MSA,13,0,0,2,0,14,3,1,4,3,24,15,2,0,2,0,1,0,3,0,5,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,1,6
MSA,9,0,0,1,0,7,0,1,2,1,6,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
MSA,8,0,0,1,0,2,1,0,1,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3
MSA,5,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
MSA,10,0,0,3,0,8,0,0,10,1,16,4,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,7,0,1,1,1,11
MSA,4,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
MSA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,1,1,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2
MSA,5,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,11,0,1,0,0,6,0,0,6,1,11,4,0,1,1,0,1,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,6,1,1,2,2,13
MSA,13,0,0,2,0,5,1,1,12,3,26,8,2,0,0,0,3,0,0,2,4,1,0,0,0,0,2,0,0,2,0,1,11,0,0,4,5,17
MSA,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,11,0,2,0,1,3,0,1,4,0,3,5,0,0,0,3,1,0,1,0,3,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,9
MSA,17,0,2,6,0,17,0,2,16,8,47,12,4,3,0,1,2,0,9,1,10,1,2,0,0,0,4,2,0,2,2,2,14,0,2,3,3,32
MSA,6,0,0,1,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,6,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,12,0,0,5,0,17,1,2,7,1,35,4,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,3,8,0,1,5,5,10
MSA,17,0,8,10,0,34,5,4,19,17,72,33,6,6,8,1,5,0,7,0,24,8,0,0,0,1,5,8,0,3,3,2,12,8,5,7,13,69
MSA,14,0,0,6,0,8,1,2,2,1,12,3,0,0,1,0,1,0,2,1,2,2,0,0,0,0,1,0,0,1,2,2,2,1,0,0,0,11
MSA,15,0,1,5,0,7,1,0,5,2,8,1,2,2,1,0,1,0,0,1,3,1,0,0,0,0,1,1,0,1,0,0,4,1,2,2,2,13
MSA,13,0,1,2,0,5,0,0,5,2,24,9,0,0,1,1,4,0,6,0,4,2,0,2,0,0,3,0,0,3,3,0,4,2,0,1,3,21
MSA,4,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,8,0,0,4,0,3,0,1,2,0,10,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,6
MSA,7,0,0,0,0,3,0,0,1,0,5,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,4
MSA,5,0,0,0,0,1,0,0,2,2,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,4
MSA,4,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,0,0,0,1,0,2,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,4,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
MSA,6,0,0,1,0,2,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,17,1,3,7,1,46,0,9,24,6,70,8,8,3,2,0,4,0,7,0,16,5,0,0,0,0,1,3,0,2,4,8,22,2,2,6,9,51
MSA,8,1,0,1,0,1,1,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
MSA,19,2,6,6,1,32,0,7,19,5,58,13,7,2,2,3,7,0,7,2,13,2,0,0,2,0,5,6,0,4,2,6,14,2,1,5,5,43
