@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R25,50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric

@data
MSA,13,0,1,2,1,7,1,4,12,0,13,0,2,0,0,0,1,0,0,1,7,1,0,15,1,2,1,3,34,35,40,34,0,0,0,2,1,0,1,0,0,9,0,0,3,3,17
MSA,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,1,0,0,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
MSA,9,0,0,0,0,3,2,1,2,0,8,1,0,0,0,0,0,0,1,0,1,1,0,1,3,4,0,0,12,13,17,8,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3
MSA,10,0,0,5,0,2,0,4,0,0,6,0,0,1,2,2,0,0,2,0,2,1,0,8,3,2,1,1,19,13,17,15,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9
MSA,6,0,0,1,0,3,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,4,5,6,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
MSA,8,0,0,2,0,5,0,0,2,0,6,2,0,0,0,0,1,0,2,0,3,0,0,12,0,1,1,2,13,8,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSA,10,0,1,1,0,1,0,0,1,1,5,0,0,1,0,0,2,0,1,0,2,0,0,2,0,0,2,1,11,10,14,9,0,0,0,4,1,0,3,0,0,0,0,0,0,0,5
MSA,5,0,0,0,0,4,1,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,9,8,0,1,0,1,0,0,0,0,0,2,0,1,1,1,3
MSA,9,0,1,0,0,2,0,1,2,0,2,0,1,0,1,0,0,0,1,0,3,0,0,1,0,3,1,1,10,12,11,10,0,0,0,3,1,0,0,1,0,1,0,0,0,0,4
MSA,13,0,1,3,0,6,0,1,0,1,4,2,1,0,1,0,1,0,1,1,1,0,0,9,0,2,2,1,15,11,11,13,0,0,0,1,1,0,1,0,1,0,1,0,0,0,6
MSA,6,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,2,0,0,0,5,0,0,1,1,0,1,0,7,6,6,5,0,0,0,3,0,0,2,1,0,1,0,0,2,1,4
MSA,8,0,0,0,0,4,0,0,6,2,13,6,0,1,0,0,0,0,2,0,4,0,0,9,1,1,1,1,28,26,27,22,0,0,0,0,0,0,0,0,0,4,0,0,2,2,7
MSA,5,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,15,0,1,4,0,5,2,4,5,6,34,3,1,0,1,0,1,0,2,0,5,1,0,30,1,6,0,1,43,46,45,37,0,0,0,0,1,0,1,2,1,6,1,0,2,2,16
MSA,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MSA,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,12,0,0,0,0,3,2,1,2,2,7,6,1,1,0,0,2,0,1,0,1,0,0,9,0,2,0,1,17,15,17,14,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4
MSA,8,0,0,0,0,3,0,2,2,0,6,0,1,0,0,1,0,0,1,0,1,0,0,9,0,1,0,0,9,10,9,8,0,1,0,0,0,0,0,0,3,2,0,0,1,1,4
MSA,11,0,0,0,0,4,1,0,3,2,9,2,1,0,1,0,1,0,4,0,0,2,0,10,0,0,3,1,20,14,20,13,0,0,1,1,0,0,0,0,0,2,1,0,2,0,8
MSA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,1,0,5,0,0,1,0,8,4,0,2,0,0,0,0,3,0,1,2,0,7,2,0,0,1,18,17,17,14,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5
MSA,3,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,10,10,11,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
MSA,10,0,1,0,0,3,0,0,4,1,9,2,0,0,0,0,1,0,1,0,3,1,0,4,2,0,1,2,17,16,16,15,0,0,0,0,1,0,1,1,1,4,0,1,1,1,11
MSA,10,0,0,1,0,3,0,1,1,4,12,1,0,0,1,0,0,0,6,0,1,0,0,8,0,3,1,3,20,19,21,18,0,0,0,1,0,0,0,0,0,0,1,1,0,1,7
MSA,8,0,0,0,0,1,0,0,1,2,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,5,4,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
MSA,8,0,0,0,0,4,0,0,1,1,7,1,0,0,0,1,0,0,1,0,1,0,0,6,2,0,2,0,10,7,10,6,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3
MSA,9,0,0,2,0,6,0,1,2,0,13,2,1,0,0,0,0,0,1,0,2,0,0,17,0,0,0,1,14,11,15,11,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3
MSA,8,0,0,0,0,2,0,0,2,0,12,0,2,0,0,1,1,0,2,0,2,0,0,3,2,2,1,0,15,15,15,13,0,1,0,6,0,0,1,1,1,2,0,0,0,0,9
MSA,11,0,0,0,0,3,1,0,1,1,7,5,0,2,0,0,0,0,2,1,2,1,0,2,1,0,1,2,12,14,14,14,0,0,0,0,0,0,0,1,0,2,0,2,2,2,5
MSA,13,0,0,1,0,8,1,1,2,2,14,2,1,0,1,0,3,0,0,0,8,3,0,14,2,3,1,1,31,26,34,23,0,0,0,4,0,0,3,0,1,3,1,0,0,1,11
MSA,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,9,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,13,0,0,3,0,13,1,0,8,1,21,10,3,2,1,0,0,0,1,0,3,2,0,32,4,0,0,3,41,30,37,31,0,0,0,0,0,0,0,2,0,8,2,2,1,3,16
MSA,5,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MSA,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,11,0,0,4,0,16,2,0,5,1,18,5,1,1,0,0,0,0,2,0,2,0,0,13,5,1,2,1,40,36,42,26,0,0,0,0,0,1,0,2,2,5,0,1,2,2,9
MSA,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,1,0,0,2,0,0,3,0,7,9,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,1,14,13,15,13,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4
MSA,6,0,0,0,0,2,0,1,2,1,4,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,9,0,0,0,0,2,0,1,1,1,4,3,1,0,0,0,2,0,0,0,1,0,0,1,2,1,1,1,10,9,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
MSA,4,0,0,0,0,0,0,0,0,1,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,6,6,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
MSA,9,0,0,0,0,1,0,1,2,0,8,10,1,0,0,0,3,0,4,0,1,0,0,7,2,3,1,0,18,16,23,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0,5
MSA,10,1,1,1,1,0,0,1,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,6,7,10,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
MSA,10,0,0,1,0,3,1,1,2,0,14,5,0,0,0,0,0,0,1,0,2,1,0,6,2,3,0,2,21,19,21,14,0,0,0,0,0,0,0,0,3,1,0,0,0,1,4
MSA,14,0,0,0,0,4,1,1,2,1,9,3,1,1,3,1,1,0,2,0,4,0,0,6,1,2,3,0,26,26,27,16,0,0,0,1,0,0,1,1,1,1,2,0,0,0,11
MSA,5,0,0,0,0,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,1,5,4,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MSA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,1,0,0,1,1,0,2,0,3,5,0,0,1,1,0,0,0,0,2,0,0,2,0,2,0,1,9,10,11,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4
MSA,9,0,0,0,0,2,0,0,2,0,3,1,1,0,1,0,1,0,2,0,2,0,0,0,1,2,1,0,9,9,9,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
MSA,13,0,0,4,0,4,1,3,7,4,12,2,2,0,1,0,0,0,2,0,3,1,0,17,2,3,0,1,28,24,30,20,0,0,0,0,0,0,0,1,0,6,0,0,1,1,12
MSA,11,0,1,1,0,1,0,0,4,1,9,1,0,0,0,0,1,0,1,0,2,1,0,2,0,2,0,1,17,16,16,13,0,0,0,0,1,0,0,0,0,2,0,0,1,2,4
MSA,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,0,0,0,1,0,1,1,1,7,5,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,11,8,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,9,0,0,1,0,3,0,3,4,0,6,0,0,1,0,0,1,0,1,0,1,0,0,1,2,3,0,2,15,15,18,15,0,0,0,0,0,0,1,0,0,4,0,0,3,2,8
MSA,6,2,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,4,7,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MSA,9,3,0,1,0,4,0,1,3,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,12,15,16,13,0,0,0,1,0,0,0,1,1,3,0,0,0,0,5
MSA,6,0,0,1,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,7,7,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5
MSA,3,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
MSA,11,0,0,1,0,1,1,2,1,0,2,1,1,0,0,0,1,0,1,0,2,0,0,3,1,4,0,2,8,9,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,6,7,5,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2
MSA,8,0,0,1,0,3,0,0,0,0,3,3,0,1,0,0,1,0,1,0,2,0,0,1,0,0,1,0,10,9,11,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,0,0,2,0,2,0,2,1,0,1,5,0,2,0,0,0,0,0,1,0,0,0,1,0,4,1,1,7,10,12,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3
MSA,5,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,12,0,1,2,0,4,0,1,3,2,5,1,0,0,0,0,1,0,1,0,3,1,0,7,1,2,0,0,15,13,18,13,0,0,0,0,1,0,1,0,0,2,0,0,1,0,5
MSA,6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,4,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,6,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,6,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,5,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,5,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,1,0,0,1,0,7,7,8,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4
MSA,7,0,0,1,0,3,0,0,1,2,7,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,12,12,13,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
MSA,8,0,0,0,0,4,0,1,2,0,4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,13,14,15,10,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3
MSA,5,1,0,0,0,0,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,3,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,8,0,0,1,0,4,0,0,2,0,3,7,1,0,0,0,0,0,3,0,0,1,0,1,0,1,2,0,10,12,15,7,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5
MSA,5,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,4,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
MSA,8,0,0,0,0,1,2,0,2,0,9,2,0,0,0,0,2,0,2,0,3,0,0,6,1,2,2,0,14,13,15,14,0,0,0,3,0,0,2,1,1,1,0,0,1,1,5
MSA,12,0,0,0,0,5,0,0,7,2,9,3,2,1,0,0,1,0,3,1,8,1,0,7,3,1,1,1,36,32,34,25,0,0,0,2,0,0,1,0,0,4,0,1,2,3,14
MSA,16,1,0,3,0,8,3,1,6,1,12,9,1,0,1,1,4,0,4,0,2,1,0,12,1,2,1,2,44,45,49,37,0,0,0,2,0,0,2,1,1,4,1,0,4,4,16
MSA,5,0,0,1,0,2,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,8,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
MSA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,1,0,3,0,0,1,0,2,2,0,0,1,0,2,0,0,0,2,0,1,1,0,1,3,0,10,10,11,4,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2
MSA,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,0,0,0,0,1,3,0,1,3,2,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,5,0,9,9,11,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3
MSA,9,0,0,0,0,1,4,0,3,1,10,7,0,0,0,0,1,0,1,0,3,0,0,5,1,1,0,1,19,20,27,19,0,0,0,1,0,0,1,0,1,2,0,0,1,1,4
MSA,4,0,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,13,0,2,0,0,4,1,0,3,1,14,12,0,2,1,0,0,0,3,1,3,2,0,21,1,0,1,1,29,24,29,19,0,0,0,0,2,0,0,2,0,2,1,2,1,2,13
MSA,6,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,4,0,1,1,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
MSA,13,0,2,2,0,8,0,1,3,1,11,2,1,0,0,0,1,0,4,0,2,1,0,10,2,1,0,2,26,23,29,22,0,0,0,0,2,0,1,0,0,2,0,0,2,1,7
MSA,3,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,15,0,0,3,0,4,2,1,4,4,8,4,2,1,1,0,2,0,2,1,3,0,0,11,2,3,3,0,28,26,34,27,0,0,2,0,0,0,1,0,0,3,1,1,2,0,11
MSA,8,1,0,0,0,2,0,0,1,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,7,6,8,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
MSA,14,0,1,3,0,4,1,0,1,1,13,9,2,1,0,0,1,0,6,0,3,1,0,17,0,1,1,0,24,26,29,20,0,0,0,0,1,0,0,0,0,1,0,1,0,1,7
MSA,7,0,0,0,0,2,0,0,1,0,1,3,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,4,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
MSA,12,0,0,0,0,4,2,1,2,2,12,3,0,1,0,0,0,0,1,1,3,1,0,7,0,2,0,0,17,18,27,9,0,0,0,0,0,0,0,0,1,2,0,2,1,0,7
MSA,3,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,2,0,0,0,2,0,1,5,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,10,10,10,7,0,0,0,0,0,0,0,0,0,3,0,0,2,2,4
MSA,4,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,2,0,0,0,0,1,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,7,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,12,0,0,0,0,4,1,2,7,1,13,9,2,1,0,0,2,0,1,0,6,0,0,15,2,4,0,0,33,36,36,28,0,0,0,3,0,0,2,0,0,6,0,0,2,2,11
MSA,7,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,1,0,1,0,1,0,0,0,2,6,3,0,0,0,0,0,0,1,0,1,0,0,2,2,1,2,0,9,5,8,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
MSA,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MSA,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,3,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,10,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,12,0,0,2,0,5,1,0,3,1,8,8,0,2,1,0,2,0,2,0,1,0,0,7,0,1,2,1,20,17,26,12,0,0,0,1,0,0,1,0,0,1,1,2,0,0,8
MSA,3,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,5,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,6,5,7,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
MSA,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,0,0,0,2,0,0,3,1,5,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,9,9,11,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
MSA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,4,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,2,0,3,0,3,4,1,7,1,0,0,0,0,0,0,2,0,1,0,0,4,0,3,0,1,14,18,18,15,0,0,0,3,0,0,0,0,1,3,0,0,1,1,3
MSA,11,1,0,1,0,2,0,1,0,2,3,0,1,0,1,0,0,0,1,0,2,1,0,0,0,1,1,2,9,8,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
MSA,7,0,0,1,0,4,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,6,5,8,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2
MSA,5,1,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,5,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,4,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,4,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,6,0,0,0,0,2,0,0,1,0,2,3,0,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,9,10,10,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
MSA,6,0,0,0,0,1,0,1,1,0,3,7,1,0,0,0,0,0,0,0,0,0,0,5,2,2,3,2,3,3,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
MSA,4,0,0,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,3,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
