@relation textClassifier

@ATTRIBUTE class {EGY, GLF, LAV, MSA, NOR}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC
@ATTRIBUTE Adverbials NUMERIC
@ATTRIBUTE Adverbs NUMERIC
@ATTRIBUTE ConjSub NUMERIC
@ATTRIBUTE Conjunctions NUMERIC
@ATTRIBUTE Demonstratives NUMERIC
@ATTRIBUTE Modals NUMERIC
@ATTRIBUTE Negation NUMERIC
@ATTRIBUTE Particles NUMERIC
@ATTRIBUTE Prepositionals NUMERIC
@ATTRIBUTE Prepositions NUMERIC
@ATTRIBUTE Pronoun NUMERIC
@ATTRIBUTE Quantitives NUMERIC
@ATTRIBUTE QuestionWords NUMERIC
@ATTRIBUTE Relatives NUMERIC
@ATTRIBUTE StopWords NUMERIC
@ATTRIBUTE typeTokenRatio NUMERIC

@data
LAV,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50.627395820000004,1,0,1,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
LAV,7,1,0,0,0,2,1,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,124.34470420354168,0,2,0,0,0,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15555555555555556
LAV,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,110.065980895,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
LAV,8,1,0,0,0,3,0,0,4,4,19,3,0,0,0,0,0,0,2,0,2,0,0,78.22233442210528,0,0,0,9,0,15,15,17,9,2,0,0,0,0,0,0,1,1,2,0,0,2,1,6,0.9736842105263158
LAV,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,132.844271522,0,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,11,0,0,1,0,4,1,0,2,3,3,3,0,1,0,0,0,0,3,0,1,1,0,122.70146599034483,1,0,1,5,0,19,18,19,14,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,0.3181818181818182
LAV,8,2,0,0,0,2,0,0,1,1,9,1,0,1,0,0,0,0,0,0,2,0,0,93.11373560714287,0,0,0,3,0,13,13,13,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1.0
LAV,10,0,0,0,0,3,0,0,2,1,13,1,2,2,0,0,0,0,6,0,5,2,0,66.13161740710527,1,0,0,12,0,22,22,24,19,0,0,0,0,0,0,0,2,1,1,0,2,2,2,11,0.8095238095238095
LAV,10,2,0,0,0,9,0,0,2,0,16,8,1,0,0,0,0,0,3,0,3,2,1,107.56704471396552,2,0,0,15,1,27,24,29,20,0,0,0,9,0,0,0,1,1,1,0,0,2,1,9,0.35344827586206895
LAV,8,0,0,0,1,2,0,0,3,1,2,2,0,0,0,0,0,0,1,0,1,0,0,111.33147729,0,0,1,1,0,9,9,10,6,0,0,0,0,0,0,1,0,0,2,0,0,2,2,3,0.9230769230769231
LAV,11,0,0,2,0,6,0,4,4,8,18,4,0,0,0,0,2,0,2,0,7,4,0,51.56001382390626,6,1,1,16,5,31,30,38,27,0,0,1,1,0,0,2,0,0,5,0,0,1,1,10,0.4453125
LAV,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,144.30813194,0,1,0,1,0,4,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
LAV,3,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,110.842267701,0,0,1,0,0,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
LAV,6,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,2,0,1,1,0,109.47136698000001,0,0,2,2,0,3,4,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.7692307692307693
LAV,7,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,1,0,1,2,0,91.88743295,0,0,0,1,0,6,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.4642857142857143
LAV,13,1,1,1,0,4,2,1,1,0,5,5,1,0,1,0,0,0,0,0,2,1,0,95.34631182500002,1,0,1,4,0,14,16,19,13,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0.9615384615384616
LAV,6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,118.12645890499999,0,0,0,3,0,4,4,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1.0
LAV,5,0,0,0,0,2,0,0,0,2,5,0,0,1,0,0,0,0,0,1,0,0,0,81.90870295727275,0,0,1,5,0,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
LAV,10,0,0,1,0,6,0,0,2,3,10,8,1,0,0,0,0,0,2,0,1,2,0,72.22720938583335,0,1,1,8,2,18,17,20,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.9722222222222222
LAV,6,0,0,0,0,1,0,1,2,0,4,2,0,0,0,0,0,0,1,0,0,0,0,133.14891612666665,1,0,0,1,0,8,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21666666666666667
LAV,9,4,0,1,0,4,0,0,2,1,7,0,0,0,0,0,0,0,5,0,3,0,1,92.10142035580645,1,0,1,4,1,16,14,18,16,0,0,0,0,0,0,0,1,0,2,0,0,3,2,8,0.8484848484848485
LAV,14,2,0,1,0,1,1,0,2,1,4,3,2,0,1,0,1,0,1,0,1,1,0,133.65280101000002,0,1,0,5,1,15,16,17,11,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0.09765625
LAV,11,0,1,1,0,6,2,0,1,2,12,2,1,0,0,0,0,0,0,0,4,1,0,70.57026388,0,0,2,10,0,14,15,20,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0.9696969696969697
LAV,10,0,0,1,0,0,1,1,1,2,4,4,0,0,0,0,1,0,1,0,1,0,0,68.33089485833332,0,3,1,2,0,6,8,9,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.0
LAV,13,1,0,1,0,7,3,0,2,3,22,21,4,0,0,0,1,0,6,0,3,2,0,88.06302434268397,1,2,3,21,0,36,34,45,27,0,0,0,0,0,0,0,0,4,5,0,0,0,2,10,0.28205128205128205
LAV,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,186.64052199,0,0,0,2,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,13,0,1,2,0,6,2,1,6,4,16,11,1,0,0,0,1,0,6,0,4,0,0,60.78186059163936,3,2,3,7,0,41,44,50,32,0,0,0,0,1,0,0,1,1,6,0,0,0,0,14,0.9344262295081968
LAV,14,0,0,1,0,3,6,2,4,4,23,9,2,4,0,0,1,0,7,0,2,2,0,199.776,0,1,2,20,2,36,34,49,35,0,0,0,0,0,0,0,2,3,5,0,3,2,5,17,0.7428571428571429
LAV,3,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,37.52167880499999,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,8,0,0,0,0,1,1,0,0,0,5,5,0,1,0,0,0,0,1,0,2,1,0,155.18013030705882,0,1,0,1,1,6,7,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0.5
LAV,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,109.08074189000001,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LAV,11,0,0,6,0,8,0,1,7,2,15,3,1,0,0,0,0,0,6,0,1,3,0,124.00833201227273,3,1,3,13,1,31,33,36,29,0,0,0,5,0,0,0,2,3,9,0,0,2,5,16,0.06901408450704224
LAV,6,0,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,3,0,0,0,0,79.70960202,2,1,0,0,0,8,8,11,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1.0
LAV,7,0,0,0,0,0,0,0,1,0,4,3,0,0,1,0,1,0,2,0,1,0,0,124.097414925,0,1,2,3,0,7,7,7,6,0,0,0,2,0,0,0,0,0,2,1,0,1,1,5,0.875
LAV,6,0,0,0,0,0,0,0,1,1,4,5,1,0,0,0,0,0,1,0,0,0,0,127.12009417875,2,0,0,2,0,2,3,2,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0.875
LAV,6,0,0,0,0,1,0,0,3,1,10,6,0,0,0,0,1,0,0,0,0,0,0,98.22260526409093,1,0,0,9,1,10,10,11,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.8636363636363636
LAV,10,0,0,0,0,3,0,1,3,1,13,5,1,1,0,0,1,0,1,0,0,0,0,83.52091150645161,2,0,1,7,2,14,13,19,14,0,0,0,0,0,0,0,0,2,4,0,1,0,0,6,0.967741935483871
LAV,9,0,1,0,0,3,1,0,3,3,13,0,0,1,0,0,2,0,0,0,3,0,0,70.39107267600002,1,0,0,3,0,23,23,24,19,0,0,0,1,1,0,1,0,1,1,0,1,0,0,5,1.0
LAV,13,1,0,0,0,4,1,1,2,4,14,3,1,0,1,0,0,0,3,0,1,1,0,81.40410205763159,0,1,2,8,0,20,17,22,13,1,0,0,0,0,0,0,0,1,1,0,0,3,2,6,0.972972972972973
LAV,3,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,90.05128272857145,1,0,0,1,0,3,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.875
LAV,9,2,0,0,0,3,0,0,1,0,11,6,2,0,0,0,0,0,3,0,2,1,0,67.1399400667742,3,0,1,13,0,8,7,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7419354838709677
LAV,8,0,0,0,0,7,0,0,2,2,12,9,0,0,0,0,1,0,1,0,7,0,0,85.78501009454546,1,2,1,12,0,25,24,28,19,0,0,0,3,0,0,0,1,2,2,0,0,1,1,8,0.7954545454545454
LAV,9,1,0,0,0,2,0,0,0,3,11,3,1,0,1,0,0,0,0,0,1,1,0,102.96842114374999,3,0,0,9,0,10,9,12,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0.48
LAV,13,0,1,0,0,5,1,0,4,1,15,1,1,1,0,1,0,0,1,0,3,0,1,84.31792640083334,2,1,0,10,2,19,16,21,15,0,0,0,0,1,0,0,1,0,2,0,1,2,2,11,0.9444444444444444
LAV,10,2,0,1,0,1,0,0,2,3,8,3,0,0,1,0,0,0,4,0,2,0,0,83.80253196034484,1,0,1,6,0,16,15,20,14,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,0.9655172413793104
LAV,14,3,1,1,0,8,0,0,9,5,27,13,2,0,0,0,1,0,8,1,2,1,0,18.07778494285715,15,3,4,22,1,47,40,55,35,1,0,0,1,0,0,2,0,5,8,1,0,2,2,20,0.9010989010989011
LAV,9,0,0,0,0,1,0,0,1,0,9,3,1,1,1,0,1,0,0,1,0,0,0,82.5561921785,0,0,0,2,0,6,6,6,5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5,1.0
LAV,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2,0,0,93.50577330428573,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LAV,5,0,0,0,0,1,0,0,0,2,7,4,0,0,0,0,0,0,1,0,0,0,0,109.797506706,0,1,0,3,0,6,6,8,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1.0
LAV,11,0,0,1,0,7,0,1,4,5,28,28,1,0,0,0,7,0,2,0,3,0,0,107.02129351199999,2,3,1,30,3,43,44,48,35,0,0,0,0,0,0,0,4,1,3,0,0,5,2,14,0.15164835164835164
LAV,5,0,0,0,0,1,0,0,0,0,10,8,0,0,0,0,0,0,1,0,2,0,0,114.1648890204,1,1,1,13,0,8,9,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.24107142857142858
LAV,8,0,0,0,0,3,1,0,1,1,5,3,0,0,0,0,0,0,2,0,0,1,0,103.528002885,0,0,0,3,0,6,6,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0.2261904761904762
LAV,6,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,86.59679215285713,0,0,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LAV,8,1,1,0,0,1,0,0,0,1,4,3,0,0,0,0,0,0,1,0,1,0,0,157.4800813194737,0,1,1,0,0,3,2,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.13333333333333333
LAV,9,0,0,0,0,3,1,0,4,0,5,2,0,0,0,0,2,0,4,0,1,1,0,147.83882805146666,1,0,0,6,1,13,14,16,11,0,0,0,1,0,0,0,1,2,4,0,0,2,3,9,0.3066666666666667
LAV,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,118.126458905,0,1,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,10,0,0,0,0,1,0,0,4,1,7,4,1,0,0,0,0,0,6,1,5,1,0,135.23265393000003,0,0,0,7,0,17,19,21,11,0,0,0,0,0,0,0,0,0,4,0,0,0,1,10,0.14102564102564102
LAV,8,0,0,0,0,1,0,0,3,0,7,1,0,0,0,0,1,0,2,0,3,2,0,80.44727016285715,1,0,0,2,0,14,13,14,14,0,0,0,0,0,0,0,2,0,1,0,0,1,1,5,1.0
LAV,6,0,0,0,0,1,0,0,1,2,6,3,0,0,0,0,0,0,2,0,0,0,0,136.18813194,0,0,1,1,0,8,8,8,6,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0.9375
LAV,4,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,98.751550686,0,0,0,2,1,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
LAV,9,1,0,0,0,2,0,0,1,1,4,0,1,0,0,0,1,0,1,0,1,0,0,113.1915876,0,0,0,1,1,5,4,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
LAV,10,0,0,1,0,4,0,0,1,1,5,1,0,0,1,0,0,0,1,0,1,1,0,52.67176877882355,0,2,1,0,2,10,9,11,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0
LAV,11,2,0,0,0,3,1,0,3,2,14,7,2,0,1,0,0,0,1,0,1,0,0,63.24019034000003,0,2,0,13,0,14,16,19,13,0,0,0,0,0,0,0,2,1,1,1,0,1,1,6,0.868421052631579
LAV,7,0,0,0,0,1,0,0,0,1,4,3,0,0,0,0,2,0,1,0,1,0,0,152.25390411,0,0,0,2,0,8,8,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9230769230769231
LAV,7,0,1,2,0,3,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,96.76424503142856,0,0,0,2,0,8,9,9,7,0,0,0,0,1,0,1,0,1,1,0,0,1,2,4,1.0
LAV,10,0,0,0,0,3,0,0,2,4,12,5,1,1,0,0,1,0,1,0,3,0,0,108.85804196617647,0,1,0,16,0,15,13,18,12,0,0,0,1,0,0,2,0,1,2,0,1,2,1,5,0.4714285714285714
LAV,10,0,0,0,0,4,0,1,3,2,6,2,2,0,0,0,0,0,2,0,1,2,0,63.214146100799994,2,0,1,6,0,16,15,18,14,0,0,0,0,0,0,0,1,0,2,1,0,1,2,8,1.0
LAV,7,0,0,0,0,1,0,1,1,0,4,1,0,0,0,0,0,0,2,0,1,0,0,99.49520043363638,0,0,2,0,0,7,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9090909090909091
LAV,10,1,0,1,0,6,0,1,8,1,12,7,0,0,0,0,0,0,3,0,1,0,0,68.9199934607143,0,1,1,9,0,28,26,32,19,0,1,0,0,0,0,0,1,0,5,0,0,1,1,7,0.7380952380952381
LAV,7,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,76.23332042571428,0,0,1,1,0,5,5,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1.0
LAV,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,77.85382985000001,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,7,0,0,0,0,1,0,1,0,1,5,1,0,0,0,0,0,0,1,0,1,0,0,90.70195169545455,0,1,1,0,0,6,7,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0
LAV,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,174.57956597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,10,0,0,0,0,4,0,1,4,2,7,8,3,2,0,0,0,0,2,0,1,0,0,71.68891982382354,2,1,2,4,1,20,20,26,14,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0.9411764705882353
LAV,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,50.627395820000004,1,1,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,50.627395820000004,1,1,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,50.627395820000004,1,1,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,102.00550288500001,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
LAV,12,0,0,3,0,4,0,1,0,2,11,2,1,0,1,0,1,0,2,0,1,2,0,95.97533749200002,1,0,1,6,1,21,20,24,14,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,0.4583333333333333
LAV,12,0,0,3,0,4,0,1,0,2,11,2,1,0,1,0,1,0,2,0,1,2,0,95.97533749200002,1,0,1,6,1,21,20,24,14,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,0.4583333333333333
LAV,8,0,0,0,0,3,0,1,3,0,6,2,0,0,0,0,0,0,1,0,3,2,0,103.97598089499999,1,1,1,5,1,16,18,18,14,0,1,0,0,0,0,0,1,0,3,0,0,1,3,7,0.46
LAV,13,0,0,1,0,5,1,1,3,2,5,4,0,1,1,0,0,0,2,0,2,1,0,68.56258462625001,1,1,1,5,0,20,19,28,16,0,0,0,0,0,0,0,0,1,3,1,2,1,1,7,0.30392156862745096
LAV,9,0,0,1,0,3,3,0,0,1,6,8,1,0,0,0,2,0,2,0,0,0,0,73.97343787666665,0,1,3,8,0,17,17,21,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8928571428571429
LAV,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50.627395820000004,1,0,1,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
LAV,5,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,127.17217592,0,0,0,0,0,5,5,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0
LAV,5,0,0,0,0,0,0,0,1,1,0,6,1,0,0,0,2,0,0,0,0,0,0,108.2884491718182,1,0,1,0,0,5,6,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9090909090909091
LAV,6,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,2,0,1,2,0,126.1720564175,1,3,0,3,0,5,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.29411764705882354
LAV,12,0,0,2,0,8,0,1,5,0,23,12,1,1,0,0,2,0,7,0,3,3,0,46.48777712528572,4,2,2,18,1,34,34,40,33,0,0,0,0,0,0,1,2,2,4,0,1,2,5,11,0.8714285714285714
LAV,10,0,0,0,0,2,0,0,4,0,14,5,1,1,1,0,0,0,1,0,2,2,0,77.56442145676472,2,1,0,9,0,16,16,23,15,0,0,0,0,0,0,0,0,0,3,1,1,0,2,9,0.14473684210526316
LAV,9,0,0,1,0,2,0,1,0,1,2,4,0,0,0,0,0,0,2,0,2,1,0,102.5809091009804,1,0,1,2,0,5,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0.3
LAV,6,0,0,1,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,112.93189389666667,0,1,1,0,1,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.45454545454545453
LAV,13,0,0,1,0,6,1,2,2,2,13,10,0,0,0,1,2,0,7,0,1,1,0,114.96644348532257,3,0,1,14,3,28,27,33,20,0,0,0,6,0,0,1,1,0,1,0,0,0,2,4,0.11981566820276499
LAV,10,1,0,0,0,5,0,1,2,3,11,7,0,0,0,0,1,0,1,0,7,0,0,68.29328891302328,1,1,0,11,1,23,21,27,13,0,0,0,2,0,0,2,1,1,1,0,0,1,1,3,0.8604651162790697
LAV,11,0,0,0,0,1,2,1,2,2,16,3,0,0,0,0,1,0,3,0,1,1,0,107.62998089499997,0,0,5,8,1,15,18,23,14,0,0,0,2,0,0,1,0,1,2,0,0,0,0,6,0.16279069767441862
LAV,7,0,0,2,0,5,1,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0,94.26523246571429,0,1,0,4,0,14,12,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0
LAV,11,1,0,1,0,3,0,0,17,9,42,26,3,0,0,0,0,0,9,0,5,4,0,-7.981555802999978,0,2,2,41,1,54,53,57,44,0,0,0,1,0,0,0,1,2,11,0,0,6,14,28,0.6089743589743589
LAV,8,0,0,0,0,1,1,0,3,1,6,3,1,0,0,0,0,0,0,0,2,0,0,105.94645890499999,1,0,0,1,1,12,10,12,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9444444444444444
LAV,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,102.00550288500001,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
LAV,7,0,0,1,0,3,0,0,0,1,4,4,1,0,0,0,0,0,1,0,0,0,0,71.107212258,2,0,0,0,0,6,6,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9333333333333333
LAV,7,0,0,2,0,1,0,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,79.49179215285716,0,1,1,1,0,3,6,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571
LAV,10,0,0,1,0,3,3,0,3,0,1,3,1,2,0,0,0,0,0,1,2,0,0,112.78298471599999,0,0,2,4,0,12,13,17,9,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0.85
LAV,6,0,0,0,0,2,0,0,2,2,6,6,0,0,0,0,0,0,0,0,2,0,0,98.39604434136365,0,2,0,7,0,12,9,11,8,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0.5
LAV,9,0,1,1,0,1,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,103.67322618285714,0,1,2,1,0,7,9,9,7,0,0,0,1,1,0,0,0,0,2,0,0,0,1,4,1.0
LAV,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,84.48140346200003,2,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
LAV,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50.627395820000004,1,0,1,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
LAV,6,0,0,0,0,2,1,0,3,0,0,4,0,0,0,0,1,0,0,0,1,0,0,103.97598089499999,1,0,1,0,1,5,6,7,5,0,0,0,0,0,0,1,0,0,2,0,0,2,1,3,1.0
LAV,9,0,0,1,0,3,1,1,0,0,4,4,1,0,0,0,0,0,2,0,1,0,0,97.88598089499999,2,0,2,4,1,9,10,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8888888888888888
LAV,7,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,89.8999053725,0,0,1,1,0,5,5,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1.0
LAV,9,0,0,1,0,1,0,1,0,1,5,1,0,0,0,0,1,0,0,0,2,1,0,110.5822073342857,1,0,1,4,0,10,9,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
LAV,7,1,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,1,0,1,0,1,78.75722611875,1,2,0,0,0,9,8,9,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1.0
LAV,12,0,0,1,0,6,0,1,8,3,20,8,0,0,1,0,1,0,7,0,6,1,0,35.78254170826088,1,1,1,21,1,28,25,30,23,0,0,0,5,0,0,0,0,1,6,0,0,5,6,8,0.8714285714285714
LAV,8,0,0,1,0,3,0,0,2,2,8,2,0,0,1,0,0,0,2,0,0,0,0,88.33020043363639,0,1,0,10,0,10,10,13,9,0,0,0,0,0,0,0,2,1,1,0,0,1,0,2,1.0
LAV,6,0,0,0,0,2,0,0,0,2,4,5,0,0,0,0,0,0,6,0,0,1,0,110.36484131299999,0,1,0,4,0,12,10,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9
LAV,10,0,0,3,0,5,0,0,3,2,25,22,0,0,0,0,1,0,5,0,7,2,0,38.2697561225926,2,1,0,33,2,28,27,33,23,0,0,0,0,0,0,1,1,1,1,0,0,0,3,6,0.8765432098765432
LAV,8,0,0,0,0,2,0,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,112.03645890499999,0,0,0,3,0,4,6,7,3,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0.8571428571428571
